MAG13_MS100_SN338 X,MAG13_MS100_SN338 Y,MAG13_MS100_SN338 Z,MAG13_MS100_SN596 X,MAG13_MS100_SN596 Y,MAG13_MS100_SN596 Z,MAG13_MS100_SN597 X,MAG13_MS100_SN597 Y,MAG13_MS100_SN597 Z,MAG13_MSL100_SN773 X,MAG13_MSL100_SN773 Y,MAG13_MSL100_SN773 Z,MAG13_MSL100_SN594 X,MAG13_MSL100_SN594 Y,MAG13_MSL100_SN594 Z,MAG13_MSL100_SN777 X,MAG13_MSL100_SN777 Y,MAG13_MSL100_SN777 Z,MAG13_MS70_SN339 X,MAG13_MS70_SN339 Y,MAG13_MS70_SN339 Z
-431.349E-9,-534.176E-9,117.907E-9,-531.505E-9,-522.825E-9,130.994E-9,-738.895E-9,-564.891E-9,229.547E-9,-884.455E-9,-530.570E-9,271.079E-9,-1.314E-6,-500.390E-9,479.804E-9,-2.255E-6,-355.631E-9,798.968E-9,-6.240E-6,1.341E-6,2.521E-6
-430.748E-9,-534.710E-9,118.708E-9,-531.706E-9,-523.292E-9,131.528E-9,-739.429E-9,-564.957E-9,228.880E-9,-882.452E-9,-530.303E-9,270.945E-9,-1.313E-6,-501.058E-9,481.273E-9,-2.255E-6,-355.831E-9,798.567E-9,-6.240E-6,1.341E-6,2.521E-6
-432.284E-9,-534.042E-9,118.307E-9,-530.837E-9,-523.359E-9,132.463E-9,-740.230E-9,-564.223E-9,228.078E-9,-883.654E-9,-530.837E-9,269.076E-9,-1.314E-6,-500.791E-9,480.338E-9,-2.255E-6,-354.963E-9,797.900E-9,-6.239E-6,1.341E-6,2.521E-6
-432.551E-9,-533.709E-9,119.910E-9,-530.904E-9,-521.890E-9,131.929E-9,-738.628E-9,-561.953E-9,227.878E-9,-884.055E-9,-529.702E-9,269.343E-9,-1.314E-6,-501.058E-9,479.470E-9,-2.255E-6,-354.029E-9,798.167E-9,-6.239E-6,1.342E-6,2.522E-6
-433.753E-9,-533.909E-9,118.441E-9,-532.173E-9,-521.089E-9,131.929E-9,-739.563E-9,-563.155E-9,228.479E-9,-884.455E-9,-529.369E-9,269.743E-9,-1.315E-6,-500.657E-9,480.605E-9,-2.255E-6,-354.429E-9,797.766E-9,-6.238E-6,1.343E-6,2.521E-6
-432.551E-9,-533.108E-9,117.506E-9,-533.108E-9,-521.490E-9,132.129E-9,-740.230E-9,-562.353E-9,228.679E-9,-884.255E-9,-531.305E-9,269.343E-9,-1.314E-6,-499.856E-9,480.472E-9,-2.255E-6,-354.830E-9,797.165E-9,-6.238E-6,1.343E-6,2.522E-6
-433.486E-9,-533.909E-9,117.773E-9,-532.039E-9,-521.356E-9,131.929E-9,-740.097E-9,-561.418E-9,227.277E-9,-883.387E-9,-530.303E-9,269.343E-9,-1.313E-6,-501.325E-9,479.938E-9,-2.254E-6,-354.696E-9,796.831E-9,-6.238E-6,1.343E-6,2.522E-6
-434.154E-9,-532.106E-9,117.907E-9,-531.906E-9,-520.288E-9,133.130E-9,-741.432E-9,-559.549E-9,227.277E-9,-882.051E-9,-529.903E-9,268.942E-9,-1.314E-6,-500.857E-9,480.071E-9,-2.256E-6,-354.630E-9,797.566E-9,-6.237E-6,1.344E-6,2.522E-6
-435.756E-9,-535.111E-9,118.040E-9,-532.707E-9,-522.424E-9,133.130E-9,-740.498E-9,-560.217E-9,227.945E-9,-882.586E-9,-530.570E-9,268.274E-9,-1.314E-6,-501.458E-9,479.403E-9,-2.256E-6,-354.696E-9,797.366E-9,-6.237E-6,1.344E-6,2.522E-6
-435.756E-9,-533.508E-9,116.104E-9,-531.906E-9,-521.890E-9,133.331E-9,-740.631E-9,-560.350E-9,227.077E-9,-884.255E-9,-530.904E-9,268.942E-9,-1.315E-6,-501.859E-9,478.869E-9,-2.256E-6,-356.232E-9,797.566E-9,-6.237E-6,1.343E-6,2.523E-6
-436.824E-9,-533.375E-9,116.972E-9,-532.574E-9,-520.688E-9,133.398E-9,-740.097E-9,-560.350E-9,226.877E-9,-883.787E-9,-530.971E-9,268.942E-9,-1.314E-6,-502.126E-9,479.537E-9,-2.256E-6,-354.830E-9,796.564E-9,-6.236E-6,1.343E-6,2.523E-6
-435.355E-9,-533.709E-9,116.705E-9,-532.306E-9,-520.688E-9,133.130E-9,-740.831E-9,-559.950E-9,226.075E-9,-884.455E-9,-530.704E-9,268.141E-9,-1.315E-6,-502.861E-9,479.070E-9,-2.255E-6,-355.231E-9,797.165E-9,-6.236E-6,1.344E-6,2.523E-6
-438.560E-9,-533.241E-9,116.838E-9,-532.039E-9,-519.086E-9,134.332E-9,-739.696E-9,-559.415E-9,226.877E-9,-883.520E-9,-530.704E-9,268.541E-9,-1.314E-6,-500.657E-9,480.071E-9,-2.255E-6,-354.830E-9,796.965E-9,-6.236E-6,1.344E-6,2.524E-6
-439.762E-9,-534.310E-9,117.506E-9,-531.505E-9,-519.086E-9,133.531E-9,-739.830E-9,-559.549E-9,228.279E-9,-883.253E-9,-530.103E-9,268.942E-9,-1.314E-6,-501.458E-9,480.672E-9,-2.255E-6,-355.231E-9,797.366E-9,-6.236E-6,1.344E-6,2.523E-6
-436.691E-9,-533.375E-9,116.838E-9,-532.306E-9,-518.018E-9,134.466E-9,-739.963E-9,-559.282E-9,224.873E-9,-884.989E-9,-530.303E-9,267.607E-9,-1.314E-6,-502.126E-9,480.338E-9,-2.255E-6,-355.364E-9,796.297E-9,-6.236E-6,1.345E-6,2.524E-6
