MAG13_MS100_SN338 X,MAG13_MS100_SN338 Y,MAG13_MS100_SN338 Z,MAG13_MS100_SN596 X,MAG13_MS100_SN596 Y,MAG13_MS100_SN596 Z,MAG13_MS100_SN597 X,MAG13_MS100_SN597 Y,MAG13_MS100_SN597 Z,MAG13_MSL100_SN773 X,MAG13_MSL100_SN773 Y,MAG13_MSL100_SN773 Z,MAG13_MSL100_SN594 X,MAG13_MSL100_SN594 Y,MAG13_MSL100_SN594 Z,MAG13_MSL100_SN777 X,MAG13_MSL100_SN777 Y,MAG13_MSL100_SN777 Z,MAG13_MS70_SN339 X,MAG13_MS70_SN339 Y,MAG13_MS70_SN339 Z
-567.161E-9,-542.723E-9,79.046E-9,-639.073E-9,-523.092E-9,106.289E-9,-821.557E-9,-562.954E-9,202.639E-9,-954.564E-9,-531.105E-9,250.313E-9,-1.364E-6,-493.246E-9,467.852E-9,-2.288E-6,-350.423E-9,787.350E-9,-6.244E-6,1.345E-6,2.523E-6
-566.627E-9,-542.189E-9,79.313E-9,-639.273E-9,-523.226E-9,105.888E-9,-820.889E-9,-562.487E-9,202.171E-9,-954.698E-9,-530.971E-9,248.911E-9,-1.363E-6,-493.579E-9,467.652E-9,-2.288E-6,-350.423E-9,787.350E-9,-6.244E-6,1.346E-6,2.523E-6
-568.763E-9,-542.322E-9,79.247E-9,-638.472E-9,-522.491E-9,106.689E-9,-820.756E-9,-560.751E-9,203.240E-9,-953.763E-9,-530.904E-9,249.312E-9,-1.363E-6,-493.847E-9,469.054E-9,-2.289E-6,-350.223E-9,786.949E-9,-6.244E-6,1.346E-6,2.523E-6
-568.229E-9,-542.723E-9,79.847E-9,-639.407E-9,-521.490E-9,106.689E-9,-820.489E-9,-561.418E-9,204.575E-9,-954.698E-9,-531.105E-9,249.445E-9,-1.363E-6,-494.648E-9,468.453E-9,-2.289E-6,-350.022E-9,787.483E-9,-6.244E-6,1.346E-6,2.524E-6
-566.960E-9,-542.522E-9,79.847E-9,-640.475E-9,-521.690E-9,107.891E-9,-820.756E-9,-561.552E-9,202.639E-9,-954.364E-9,-531.105E-9,249.111E-9,-1.364E-6,-493.446E-9,468.854E-9,-2.289E-6,-350.022E-9,787.350E-9,-6.244E-6,1.346E-6,2.524E-6
-568.096E-9,-542.990E-9,80.248E-9,-639.407E-9,-521.757E-9,107.758E-9,-821.157E-9,-561.151E-9,203.640E-9,-953.897E-9,-531.372E-9,249.579E-9,-1.362E-6,-493.980E-9,468.587E-9,-2.288E-6,-350.289E-9,787.483E-9,-6.244E-6,1.346E-6,2.524E-6
-566.560E-9,-543.925E-9,80.849E-9,-639.874E-9,-521.289E-9,107.891E-9,-820.956E-9,-562.954E-9,203.240E-9,-952.561E-9,-532.507E-9,249.712E-9,-1.364E-6,-494.848E-9,468.052E-9,-2.289E-6,-350.824E-9,788.151E-9,-6.244E-6,1.347E-6,2.524E-6
-569.297E-9,-543.390E-9,79.847E-9,-640.074E-9,-520.555E-9,107.491E-9,-820.756E-9,-561.418E-9,204.175E-9,-954.564E-9,-531.639E-9,250.380E-9,-1.363E-6,-493.312E-9,468.720E-9,-2.289E-6,-350.156E-9,787.083E-9,-6.244E-6,1.346E-6,2.524E-6
-569.164E-9,-543.925E-9,79.447E-9,-639.874E-9,-521.890E-9,108.091E-9,-820.556E-9,-560.951E-9,203.440E-9,-953.763E-9,-530.704E-9,249.111E-9,-1.363E-6,-493.045E-9,468.052E-9,-2.289E-6,-350.022E-9,787.550E-9,-6.244E-6,1.346E-6,2.524E-6
-568.496E-9,-543.257E-9,79.447E-9,-641.009E-9,-522.558E-9,108.692E-9,-820.489E-9,-561.686E-9,203.507E-9,-954.698E-9,-530.704E-9,249.712E-9,-1.363E-6,-493.179E-9,467.919E-9,-2.288E-6,-350.289E-9,787.083E-9,-6.244E-6,1.347E-6,2.524E-6
-566.960E-9,-542.322E-9,81.450E-9,-638.873E-9,-522.892E-9,109.093E-9,-820.155E-9,-561.953E-9,203.440E-9,-954.164E-9,-531.906E-9,250.113E-9,-1.364E-6,-492.645E-9,465.649E-9,-2.288E-6,-350.022E-9,788.151E-9,-6.244E-6,1.346E-6,2.524E-6
-568.630E-9,-542.723E-9,78.779E-9,-641.009E-9,-522.024E-9,110.161E-9,-819.020E-9,-561.686E-9,203.106E-9,-953.630E-9,-529.903E-9,249.579E-9,-1.363E-6,-493.980E-9,468.186E-9,-2.289E-6,-350.289E-9,787.483E-9,-6.243E-6,1.346E-6,2.524E-6
-568.363E-9,-542.723E-9,80.649E-9,-639.874E-9,-522.291E-9,109.093E-9,-820.956E-9,-561.953E-9,202.839E-9,-952.161E-9,-531.906E-9,249.912E-9,-1.362E-6,-493.646E-9,469.254E-9,-2.289E-6,-350.223E-9,788.151E-9,-6.243E-6,1.346E-6,2.525E-6
-566.894E-9,-543.123E-9,81.316E-9,-639.407E-9,-521.757E-9,108.959E-9,-819.821E-9,-560.484E-9,203.774E-9,-952.695E-9,-531.639E-9,249.445E-9,-1.363E-6,-495.315E-9,467.785E-9,-2.288E-6,-350.423E-9,786.949E-9,-6.244E-6,1.346E-6,2.525E-6
-568.162E-9,-543.123E-9,80.048E-9,-639.874E-9,-520.688E-9,109.293E-9,-820.556E-9,-559.749E-9,204.842E-9,-954.564E-9,-530.904E-9,249.912E-9,-1.364E-6,-494.247E-9,467.852E-9,-2.289E-6,-350.824E-9,787.751E-9,-6.244E-6,1.346E-6,2.525E-6
-567.828E-9,-542.990E-9,81.183E-9,-639.941E-9,-522.024E-9,110.161E-9,-820.222E-9,-560.884E-9,204.175E-9,-953.763E-9,-531.639E-9,250.513E-9,-1.363E-6,-494.381E-9,468.587E-9,-2.288E-6,-350.690E-9,787.751E-9,-6.244E-6,1.346E-6,2.525E-6
-568.162E-9,-543.123E-9,80.448E-9,-639.473E-9,-522.892E-9,108.893E-9,-819.955E-9,-559.749E-9,204.842E-9,-953.363E-9,-531.105E-9,250.914E-9,-1.363E-6,-494.848E-9,470.055E-9,-2.287E-6,-350.623E-9,787.550E-9,-6.243E-6,1.346E-6,2.525E-6
-568.496E-9,-543.524E-9,81.183E-9,-639.807E-9,-522.558E-9,110.829E-9,-819.153E-9,-560.884E-9,203.774E-9,-954.698E-9,-531.505E-9,250.380E-9,-1.363E-6,-495.315E-9,469.655E-9,-2.289E-6,-350.824E-9,787.617E-9,-6.244E-6,1.346E-6,2.525E-6
-569.565E-9,-542.723E-9,82.451E-9,-639.674E-9,-522.491E-9,110.295E-9,-820.355E-9,-561.352E-9,203.440E-9,-954.765E-9,-530.704E-9,249.712E-9,-1.363E-6,-494.648E-9,468.854E-9,-2.289E-6,-350.824E-9,787.751E-9,-6.244E-6,1.346E-6,2.526E-6
-568.496E-9,-542.990E-9,80.782E-9,-640.208E-9,-522.825E-9,111.363E-9,-819.821E-9,-560.617E-9,203.907E-9,-954.030E-9,-530.837E-9,251.582E-9,-1.363E-6,-495.983E-9,469.521E-9,-2.289E-6,-351.358E-9,788.018E-9,-6.243E-6,1.346E-6,2.526E-6
-569.565E-9,-543.524E-9,80.649E-9,-640.074E-9,-522.691E-9,110.495E-9,-820.756E-9,-559.950E-9,203.640E-9,-953.363E-9,-530.303E-9,249.512E-9,-1.363E-6,-494.648E-9,468.854E-9,-2.289E-6,-350.623E-9,788.552E-9,-6.244E-6,1.346E-6,2.526E-6
-569.030E-9,-544.325E-9,81.049E-9,-640.609E-9,-522.691E-9,110.696E-9,-819.421E-9,-559.682E-9,203.373E-9,-953.229E-9,-530.303E-9,250.113E-9,-1.363E-6,-495.315E-9,469.788E-9,-2.289E-6,-351.091E-9,787.884E-9,-6.243E-6,1.346E-6,2.526E-6
-569.164E-9,-542.923E-9,81.650E-9,-640.475E-9,-522.491E-9,111.497E-9,-818.352E-9,-559.349E-9,203.039E-9,-954.765E-9,-532.306E-9,249.312E-9,-1.363E-6,-494.447E-9,469.855E-9,-2.289E-6,-351.625E-9,788.552E-9,-6.243E-6,1.346E-6,2.526E-6
-569.431E-9,-543.123E-9,81.984E-9,-640.742E-9,-523.359E-9,111.497E-9,-819.421E-9,-559.816E-9,204.842E-9,-954.965E-9,-531.505E-9,250.780E-9,-1.364E-6,-495.716E-9,468.587E-9,-2.289E-6,-350.824E-9,788.418E-9,-6.243E-6,1.347E-6,2.527E-6
-568.162E-9,-543.524E-9,83.052E-9,-640.475E-9,-523.493E-9,111.096E-9,-820.556E-9,-558.748E-9,203.240E-9,-955.366E-9,-531.305E-9,251.715E-9,-1.363E-6,-495.048E-9,468.854E-9,-2.288E-6,-351.425E-9,788.952E-9,-6.244E-6,1.347E-6,2.527E-6
-569.698E-9,-543.123E-9,81.316E-9,-640.341E-9,-522.825E-9,110.963E-9,-821.023E-9,-558.614E-9,202.973E-9,-953.095E-9,-531.372E-9,250.914E-9,-1.363E-6,-494.381E-9,469.121E-9,-2.288E-6,-350.824E-9,788.418E-9,-6.243E-6,1.347E-6,2.527E-6
-567.161E-9,-542.723E-9,81.450E-9,-640.275E-9,-522.491E-9,112.298E-9,-820.155E-9,-558.948E-9,204.241E-9,-953.763E-9,-531.505E-9,252.316E-9,-1.363E-6,-495.048E-9,470.055E-9,-2.289E-6,-350.022E-9,789.754E-9,-6.244E-6,1.347E-6,2.527E-6
-567.962E-9,-543.791E-9,82.118E-9,-640.341E-9,-523.226E-9,112.699E-9,-819.153E-9,-558.748E-9,204.308E-9,-954.564E-9,-531.639E-9,251.582E-9,-1.363E-6,-495.983E-9,470.857E-9,-2.289E-6,-350.824E-9,788.952E-9,-6.243E-6,1.347E-6,2.527E-6
-569.364E-9,-543.724E-9,81.450E-9,-640.275E-9,-522.691E-9,112.298E-9,-822.358E-9,-559.148E-9,203.640E-9,-954.765E-9,-531.505E-9,250.113E-9,-1.362E-6,-496.250E-9,471.458E-9,-2.288E-6,-350.824E-9,789.153E-9,-6.243E-6,1.347E-6,2.527E-6
-567.962E-9,-542.189E-9,81.450E-9,-639.674E-9,-522.291E-9,111.764E-9,-820.489E-9,-558.213E-9,204.842E-9,-955.099E-9,-530.837E-9,251.181E-9,-1.364E-6,-495.583E-9,469.922E-9,-2.289E-6,-350.957E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-569.364E-9,-542.723E-9,81.650E-9,-640.876E-9,-523.493E-9,112.498E-9,-821.958E-9,-558.347E-9,204.041E-9,-954.564E-9,-530.904E-9,250.914E-9,-1.362E-6,-495.649E-9,470.055E-9,-2.288E-6,-350.824E-9,788.752E-9,-6.243E-6,1.347E-6,2.527E-6
-568.363E-9,-543.123E-9,82.518E-9,-640.074E-9,-523.359E-9,112.832E-9,-820.622E-9,-558.881E-9,204.308E-9,-954.698E-9,-531.906E-9,251.715E-9,-1.362E-6,-496.250E-9,468.587E-9,-2.288E-6,-350.690E-9,787.751E-9,-6.242E-6,1.347E-6,2.527E-6
-568.763E-9,-543.724E-9,82.251E-9,-640.074E-9,-524.094E-9,111.897E-9,-819.955E-9,-559.349E-9,203.640E-9,-955.366E-9,-531.105E-9,249.912E-9,-1.361E-6,-496.050E-9,469.855E-9,-2.287E-6,-351.625E-9,788.151E-9,-6.242E-6,1.347E-6,2.527E-6
-567.962E-9,-543.390E-9,81.717E-9,-639.941E-9,-523.493E-9,112.031E-9,-819.287E-9,-559.015E-9,203.640E-9,-953.095E-9,-531.639E-9,249.445E-9,-1.362E-6,-495.315E-9,470.456E-9,-2.288E-6,-350.423E-9,788.819E-9,-6.243E-6,1.347E-6,2.527E-6
-568.763E-9,-543.123E-9,82.051E-9,-640.876E-9,-523.292E-9,112.699E-9,-820.155E-9,-558.547E-9,203.841E-9,-953.763E-9,-531.105E-9,252.116E-9,-1.362E-6,-495.048E-9,469.655E-9,-2.288E-6,-350.824E-9,787.751E-9,-6.242E-6,1.347E-6,2.527E-6
-569.832E-9,-543.123E-9,82.385E-9,-641.410E-9,-523.493E-9,112.565E-9,-821.023E-9,-559.148E-9,203.640E-9,-954.431E-9,-531.105E-9,250.914E-9,-1.363E-6,-495.583E-9,469.521E-9,-2.288E-6,-351.091E-9,788.151E-9,-6.243E-6,1.347E-6,2.527E-6
-566.159E-9,-544.726E-9,81.851E-9,-640.074E-9,-523.493E-9,111.697E-9,-821.157E-9,-559.148E-9,203.640E-9,-952.762E-9,-531.105E-9,249.712E-9,-1.363E-6,-495.048E-9,469.254E-9,-2.287E-6,-350.824E-9,787.751E-9,-6.243E-6,1.347E-6,2.527E-6
-569.431E-9,-542.723E-9,82.385E-9,-640.475E-9,-522.691E-9,112.031E-9,-819.955E-9,-559.282E-9,206.445E-9,-953.229E-9,-531.238E-9,251.315E-9,-1.363E-6,-495.315E-9,469.121E-9,-2.288E-6,-350.824E-9,788.418E-9,-6.242E-6,1.348E-6,2.527E-6
-568.763E-9,-544.325E-9,82.051E-9,-640.675E-9,-523.493E-9,112.699E-9,-820.155E-9,-558.948E-9,204.442E-9,-954.564E-9,-530.904E-9,252.116E-9,-1.363E-6,-495.449E-9,469.054E-9,-2.288E-6,-351.825E-9,788.952E-9,-6.243E-6,1.347E-6,2.527E-6
-568.763E-9,-543.657E-9,82.652E-9,-640.341E-9,-524.428E-9,112.966E-9,-819.821E-9,-558.481E-9,204.041E-9,-954.832E-9,-530.437E-9,251.181E-9,-1.363E-6,-494.781E-9,468.987E-9,-2.289E-6,-351.091E-9,788.285E-9,-6.243E-6,1.347E-6,2.527E-6
-568.563E-9,-544.525E-9,81.250E-9,-641.276E-9,-523.292E-9,112.498E-9,-820.355E-9,-559.549E-9,204.041E-9,-954.965E-9,-531.906E-9,250.914E-9,-1.364E-6,-495.449E-9,470.055E-9,-2.289E-6,-351.024E-9,788.151E-9,-6.243E-6,1.346E-6,2.527E-6
-568.496E-9,-542.589E-9,81.316E-9,-640.341E-9,-523.893E-9,112.031E-9,-820.622E-9,-558.481E-9,203.640E-9,-953.630E-9,-532.306E-9,251.048E-9,-1.363E-6,-496.384E-9,469.521E-9,-2.288E-6,-351.091E-9,788.685E-9,-6.242E-6,1.347E-6,2.527E-6
-568.964E-9,-543.724E-9,81.250E-9,-640.876E-9,-522.691E-9,112.298E-9,-819.153E-9,-559.749E-9,203.440E-9,-952.962E-9,-532.507E-9,250.714E-9,-1.363E-6,-495.850E-9,468.854E-9,-2.288E-6,-351.024E-9,788.151E-9,-6.243E-6,1.347E-6,2.527E-6
-569.698E-9,-544.459E-9,82.251E-9,-640.475E-9,-523.092E-9,113.099E-9,-819.821E-9,-559.816E-9,205.109E-9,-953.630E-9,-532.039E-9,250.513E-9,-1.363E-6,-496.384E-9,469.388E-9,-2.289E-6,-350.824E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-568.363E-9,-542.923E-9,81.250E-9,-640.275E-9,-524.695E-9,112.298E-9,-820.556E-9,-559.549E-9,206.044E-9,-954.965E-9,-531.706E-9,250.714E-9,-1.361E-6,-496.851E-9,468.854E-9,-2.288E-6,-351.224E-9,788.552E-9,-6.243E-6,1.346E-6,2.527E-6
-569.965E-9,-543.925E-9,81.717E-9,-640.341E-9,-524.428E-9,112.031E-9,-820.222E-9,-559.682E-9,203.507E-9,-953.363E-9,-531.639E-9,250.380E-9,-1.363E-6,-496.117E-9,469.922E-9,-2.288E-6,-351.491E-9,788.819E-9,-6.243E-6,1.347E-6,2.527E-6
-568.763E-9,-542.322E-9,81.049E-9,-639.874E-9,-523.893E-9,111.096E-9,-819.554E-9,-559.549E-9,206.044E-9,-954.564E-9,-532.707E-9,251.515E-9,-1.362E-6,-497.052E-9,469.254E-9,-2.287E-6,-351.024E-9,788.351E-9,-6.243E-6,1.347E-6,2.527E-6
-568.096E-9,-543.657E-9,81.851E-9,-639.941E-9,-524.294E-9,112.966E-9,-820.088E-9,-559.549E-9,204.041E-9,-953.496E-9,-532.039E-9,251.448E-9,-1.363E-6,-495.716E-9,468.987E-9,-2.289E-6,-350.824E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-568.363E-9,-543.925E-9,81.049E-9,-639.874E-9,-522.691E-9,112.699E-9,-819.554E-9,-558.748E-9,204.241E-9,-952.962E-9,-531.505E-9,249.312E-9,-1.362E-6,-497.052E-9,468.052E-9,-2.288E-6,-351.425E-9,788.351E-9,-6.242E-6,1.348E-6,2.527E-6
-568.496E-9,-542.856E-9,81.316E-9,-640.475E-9,-522.959E-9,112.298E-9,-819.421E-9,-559.282E-9,203.774E-9,-952.828E-9,-530.704E-9,250.246E-9,-1.362E-6,-495.449E-9,468.587E-9,-2.289E-6,-350.289E-9,788.285E-9,-6.242E-6,1.348E-6,2.527E-6
-569.164E-9,-543.123E-9,81.049E-9,-640.876E-9,-523.092E-9,111.497E-9,-818.753E-9,-558.347E-9,202.438E-9,-954.965E-9,-531.906E-9,250.313E-9,-1.363E-6,-495.249E-9,468.052E-9,-2.288E-6,-350.824E-9,788.351E-9,-6.242E-6,1.348E-6,2.526E-6
-568.229E-9,-542.856E-9,80.916E-9,-639.807E-9,-523.092E-9,112.298E-9,-820.622E-9,-558.347E-9,203.640E-9,-953.630E-9,-531.105E-9,249.579E-9,-1.364E-6,-495.983E-9,469.521E-9,-2.288E-6,-350.824E-9,788.151E-9,-6.242E-6,1.348E-6,2.527E-6
-569.164E-9,-543.123E-9,79.847E-9,-640.876E-9,-523.092E-9,111.096E-9,-820.556E-9,-559.148E-9,202.238E-9,-953.963E-9,-529.101E-9,248.911E-9,-1.363E-6,-496.050E-9,468.052E-9,-2.288E-6,-350.824E-9,787.350E-9,-6.243E-6,1.348E-6,2.526E-6
-570.099E-9,-542.055E-9,80.248E-9,-640.609E-9,-522.825E-9,112.031E-9,-819.421E-9,-558.614E-9,202.973E-9,-954.832E-9,-531.238E-9,249.178E-9,-1.363E-6,-495.583E-9,468.854E-9,-2.288E-6,-350.289E-9,787.884E-9,-6.242E-6,1.347E-6,2.526E-6
-568.763E-9,-544.325E-9,80.248E-9,-640.876E-9,-524.294E-9,112.298E-9,-819.955E-9,-557.946E-9,203.240E-9,-955.366E-9,-531.105E-9,249.712E-9,-1.364E-6,-495.449E-9,468.653E-9,-2.289E-6,-350.824E-9,786.949E-9,-6.243E-6,1.348E-6,2.526E-6
-570.099E-9,-542.322E-9,81.049E-9,-640.208E-9,-523.760E-9,112.432E-9,-819.554E-9,-558.881E-9,204.575E-9,-953.763E-9,-531.505E-9,249.846E-9,-1.363E-6,-496.250E-9,468.319E-9,-2.289E-6,-350.824E-9,788.285E-9,-6.243E-6,1.348E-6,2.527E-6
-567.962E-9,-543.324E-9,80.448E-9,-640.475E-9,-523.493E-9,112.298E-9,-818.352E-9,-557.946E-9,203.240E-9,-954.164E-9,-530.303E-9,250.914E-9,-1.364E-6,-496.250E-9,469.655E-9,-2.288E-6,-351.224E-9,787.550E-9,-6.243E-6,1.347E-6,2.526E-6
-569.431E-9,-543.791E-9,80.782E-9,-640.876E-9,-523.626E-9,112.832E-9,-820.489E-9,-558.213E-9,203.373E-9,-955.633E-9,-531.906E-9,249.846E-9,-1.365E-6,-496.784E-9,469.521E-9,-2.289E-6,-350.690E-9,787.751E-9,-6.243E-6,1.348E-6,2.526E-6
-569.364E-9,-543.123E-9,81.851E-9,-640.876E-9,-525.296E-9,112.298E-9,-818.953E-9,-556.745E-9,203.640E-9,-953.363E-9,-531.105E-9,249.912E-9,-1.364E-6,-496.050E-9,469.254E-9,-2.289E-6,-350.623E-9,788.552E-9,-6.243E-6,1.348E-6,2.526E-6
-569.030E-9,-542.456E-9,79.981E-9,-641.143E-9,-523.493E-9,111.897E-9,-820.489E-9,-558.748E-9,201.637E-9,-954.164E-9,-531.639E-9,249.712E-9,-1.363E-6,-494.915E-9,468.319E-9,-2.288E-6,-351.091E-9,788.418E-9,-6.243E-6,1.348E-6,2.527E-6
-570.366E-9,-543.524E-9,81.250E-9,-639.073E-9,-523.893E-9,113.099E-9,-820.155E-9,-557.946E-9,204.642E-9,-954.564E-9,-531.706E-9,249.512E-9,-1.364E-6,-497.052E-9,469.254E-9,-2.288E-6,-351.024E-9,788.351E-9,-6.243E-6,1.348E-6,2.527E-6
-570.366E-9,-544.325E-9,81.183E-9,-640.609E-9,-525.229E-9,112.565E-9,-820.222E-9,-558.881E-9,202.973E-9,-953.763E-9,-532.974E-9,250.113E-9,-1.364E-6,-496.784E-9,468.587E-9,-2.289E-6,-351.091E-9,788.552E-9,-6.243E-6,1.347E-6,2.526E-6
-570.566E-9,-542.723E-9,80.649E-9,-640.876E-9,-523.893E-9,113.300E-9,-820.756E-9,-558.948E-9,203.440E-9,-954.965E-9,-532.907E-9,249.312E-9,-1.363E-6,-496.851E-9,468.453E-9,-2.288E-6,-351.024E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-569.965E-9,-544.726E-9,81.851E-9,-641.143E-9,-523.359E-9,112.432E-9,-819.955E-9,-559.015E-9,203.640E-9,-954.698E-9,-532.173E-9,249.579E-9,-1.364E-6,-496.651E-9,468.854E-9,-2.289E-6,-351.224E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-571.167E-9,-543.324E-9,81.450E-9,-642.478E-9,-524.294E-9,113.099E-9,-820.355E-9,-557.746E-9,203.440E-9,-955.366E-9,-532.907E-9,249.912E-9,-1.362E-6,-495.850E-9,469.254E-9,-2.288E-6,-350.223E-9,788.151E-9,-6.243E-6,1.348E-6,2.527E-6
-570.900E-9,-543.524E-9,82.251E-9,-640.876E-9,-523.359E-9,113.633E-9,-820.889E-9,-558.881E-9,204.976E-9,-954.030E-9,-531.372E-9,249.846E-9,-1.363E-6,-496.117E-9,468.720E-9,-2.289E-6,-350.824E-9,788.552E-9,-6.243E-6,1.348E-6,2.526E-6
-568.763E-9,-543.925E-9,81.049E-9,-640.876E-9,-524.494E-9,112.899E-9,-821.157E-9,-558.347E-9,203.440E-9,-954.965E-9,-532.507E-9,250.313E-9,-1.363E-6,-497.452E-9,469.254E-9,-2.289E-6,-350.824E-9,788.752E-9,-6.242E-6,1.348E-6,2.527E-6
-569.297E-9,-543.657E-9,81.183E-9,-641.410E-9,-523.893E-9,112.031E-9,-821.557E-9,-558.881E-9,203.106E-9,-954.832E-9,-532.306E-9,250.380E-9,-1.363E-6,-496.918E-9,468.720E-9,-2.288E-6,-351.358E-9,788.018E-9,-6.243E-6,1.348E-6,2.527E-6
-569.965E-9,-545.126E-9,81.049E-9,-640.876E-9,-524.294E-9,114.101E-9,-821.157E-9,-557.546E-9,203.240E-9,-953.963E-9,-531.305E-9,249.512E-9,-1.364E-6,-497.452E-9,469.254E-9,-2.288E-6,-351.625E-9,788.952E-9,-6.243E-6,1.347E-6,2.527E-6
-570.366E-9,-543.791E-9,81.450E-9,-639.540E-9,-523.893E-9,112.565E-9,-820.622E-9,-557.679E-9,204.442E-9,-954.164E-9,-531.906E-9,250.246E-9,-1.363E-6,-497.319E-9,468.854E-9,-2.289E-6,-351.758E-9,788.819E-9,-6.243E-6,1.347E-6,2.526E-6
-570.366E-9,-544.926E-9,81.851E-9,-641.677E-9,-525.095E-9,112.699E-9,-819.554E-9,-558.547E-9,202.238E-9,-954.364E-9,-531.505E-9,250.513E-9,-1.363E-6,-496.451E-9,471.257E-9,-2.289E-6,-351.024E-9,789.553E-9,-6.243E-6,1.347E-6,2.527E-6
-568.363E-9,-543.657E-9,81.450E-9,-641.009E-9,-524.160E-9,112.832E-9,-820.489E-9,-558.748E-9,205.243E-9,-955.099E-9,-532.306E-9,251.048E-9,-1.363E-6,-497.185E-9,469.254E-9,-2.289E-6,-351.892E-9,788.018E-9,-6.243E-6,1.347E-6,2.527E-6
-571.367E-9,-543.524E-9,82.251E-9,-641.076E-9,-523.893E-9,113.300E-9,-820.556E-9,-558.347E-9,202.839E-9,-952.561E-9,-532.106E-9,251.315E-9,-1.363E-6,-496.851E-9,468.253E-9,-2.288E-6,-351.425E-9,788.552E-9,-6.242E-6,1.348E-6,2.527E-6
-569.698E-9,-543.123E-9,82.652E-9,-640.876E-9,-524.428E-9,112.832E-9,-821.557E-9,-558.347E-9,204.976E-9,-955.499E-9,-531.772E-9,250.647E-9,-1.364E-6,-496.117E-9,470.189E-9,-2.289E-6,-351.358E-9,788.819E-9,-6.243E-6,1.347E-6,2.527E-6
-569.965E-9,-545.327E-9,81.250E-9,-641.076E-9,-523.893E-9,113.901E-9,-820.155E-9,-559.148E-9,203.841E-9,-953.763E-9,-532.707E-9,250.113E-9,-1.363E-6,-496.651E-9,468.854E-9,-2.289E-6,-351.224E-9,788.752E-9,-6.243E-6,1.347E-6,2.527E-6
-571.434E-9,-544.192E-9,82.118E-9,-641.410E-9,-524.428E-9,113.233E-9,-821.157E-9,-559.549E-9,204.308E-9,-956.167E-9,-533.108E-9,250.914E-9,-1.364E-6,-496.918E-9,470.055E-9,-2.289E-6,-351.625E-9,789.086E-9,-6.243E-6,1.347E-6,2.528E-6
-570.165E-9,-544.125E-9,82.051E-9,-639.674E-9,-523.893E-9,113.300E-9,-820.956E-9,-559.950E-9,203.240E-9,-953.563E-9,-532.507E-9,250.714E-9,-1.363E-6,-496.851E-9,469.254E-9,-2.289E-6,-351.024E-9,788.952E-9,-6.243E-6,1.347E-6,2.527E-6
-570.232E-9,-544.726E-9,82.251E-9,-640.475E-9,-524.828E-9,113.633E-9,-820.355E-9,-558.481E-9,204.442E-9,-954.698E-9,-533.375E-9,250.513E-9,-1.364E-6,-496.384E-9,469.121E-9,-2.289E-6,-351.091E-9,789.219E-9,-6.243E-6,1.347E-6,2.527E-6
-570.165E-9,-543.925E-9,82.451E-9,-640.074E-9,-524.494E-9,113.099E-9,-821.557E-9,-559.749E-9,204.842E-9,-954.364E-9,-532.707E-9,250.513E-9,-1.364E-6,-497.452E-9,469.455E-9,-2.289E-6,-351.625E-9,789.153E-9,-6.243E-6,1.347E-6,2.527E-6
-569.431E-9,-545.394E-9,81.583E-9,-641.543E-9,-524.962E-9,113.099E-9,-821.290E-9,-559.816E-9,202.973E-9,-954.965E-9,-533.508E-9,251.181E-9,-1.363E-6,-496.517E-9,469.655E-9,-2.288E-6,-351.758E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-569.565E-9,-543.724E-9,82.251E-9,-641.276E-9,-525.095E-9,113.099E-9,-819.153E-9,-558.948E-9,204.241E-9,-955.165E-9,-532.707E-9,251.715E-9,-1.363E-6,-496.851E-9,469.054E-9,-2.288E-6,-351.625E-9,788.752E-9,-6.244E-6,1.348E-6,2.527E-6
-570.499E-9,-543.925E-9,83.186E-9,-640.742E-9,-524.828E-9,113.633E-9,-820.222E-9,-559.816E-9,203.373E-9,-955.900E-9,-533.108E-9,250.380E-9,-1.364E-6,-496.918E-9,469.788E-9,-2.289E-6,-351.758E-9,789.219E-9,-6.243E-6,1.347E-6,2.527E-6
-568.363E-9,-543.925E-9,82.652E-9,-641.477E-9,-523.893E-9,113.099E-9,-821.958E-9,-559.549E-9,205.243E-9,-951.960E-9,-532.106E-9,250.714E-9,-1.363E-6,-497.052E-9,471.257E-9,-2.289E-6,-351.625E-9,789.153E-9,-6.243E-6,1.347E-6,2.527E-6
-570.766E-9,-544.859E-9,81.583E-9,-641.410E-9,-525.896E-9,113.500E-9,-821.023E-9,-560.350E-9,206.311E-9,-955.099E-9,-532.306E-9,250.647E-9,-1.363E-6,-497.719E-9,469.922E-9,-2.290E-6,-352.827E-9,788.552E-9,-6.243E-6,1.347E-6,2.527E-6
-570.766E-9,-545.327E-9,81.650E-9,-641.276E-9,-524.895E-9,114.301E-9,-822.358E-9,-560.751E-9,204.842E-9,-956.367E-9,-533.308E-9,250.714E-9,-1.362E-6,-498.053E-9,469.455E-9,-2.289E-6,-353.227E-9,788.752E-9,-6.243E-6,1.347E-6,2.528E-6
